PRODUTOS,ID_CLIENTE,ID_PEDIDO,ID_PRODUTO,DATA_PEDIDO,VALOR,QUANTIDADE,VALOR_TOTAL,CANAL,UNIDADE,LAT,LON
1,100039,1000391,12,12/6/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100039,1000391,15,12/11/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000392,13,12/11/2017,259.9,1,259.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100039,1000392,14,12/11/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100039,1000391,16,12/28/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100039,1000393,9,11/20/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100039,1000392,6,12/31/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000392,9,11/24/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100039,1000392,9,11/11/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100039,1000392,2,12/23/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000393,2,12/16/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000393,4,12/29/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000391,16,1/3/2018,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100039,1000393,10,12/15/2017,79.9,1,79.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100039,1000392,5,12/27/2017,189.9,1,189.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100039,1000391,14,12/24/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100039,1000391,16,12/13/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100039,1000393,13,12/30/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100039,1000393,4,11/12/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100039,1000391,2,11/26/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000401,16,12/1/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000402,2,12/10/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000401,5,1/4/2018,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000401,5,12/18/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000401,1,12/14/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100040,1000402,16,1/4/2018,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100040,1000403,2,12/6/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100040,1000401,3,11/20/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100040,1000403,6,12/10/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000403,3,12/15/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100040,1000403,4,12/10/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100040,1000403,1,12/29/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100040,1000402,9,12/13/2017,89.9,1,89.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100040,1000403,5,11/26/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100040,1000403,14,12/17/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000402,15,12/14/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100040,1000401,11,11/28/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100040,1000403,1,12/18/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100040,1000401,13,11/29/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000402,10,12/17/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100040,1000403,15,12/10/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000403,6,12/21/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100040,1000403,4,12/23/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100040,1000401,13,11/18/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100040,1000401,5,12/8/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100040,1000403,6,12/18/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100040,1000403,5,11/23/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100041,1000412,1,1/8/2018,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000412,13,12/16/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100041,1000411,1,11/29/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100041,1000412,13,11/25/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000412,13,1/1/2018,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000412,6,12/25/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000413,14,11/14/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000412,13,12/28/2017,259.9,1,259.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100041,1000413,16,12/16/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100041,1000413,13,12/25/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000411,14,11/30/2017,119.9,1,119.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000411,13,1/4/2018,259.9,1,259.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100041,1000411,6,11/11/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100041,1000413,3,11/18/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100041,1000413,1,11/11/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100041,1000411,12,11/25/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100041,1000411,4,11/29/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000412,3,11/21/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000411,16,11/13/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000413,9,12/30/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000411,16,1/2/2018,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000413,3,11/22/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000412,6,11/14/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100041,1000413,11,11/24/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100041,1000411,6,11/11/2017,299.9,1,299.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100041,1000413,4,11/28/2017,159.9,1,159.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100041,1000412,11,12/19/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000422,4,12/7/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100042,1000422,16,12/11/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000421,5,12/21/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000421,2,12/22/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000423,9,12/23/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100042,1000423,15,12/1/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000423,14,12/27/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100042,1000421,11,11/9/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000423,4,11/26/2017,159.9,1,159.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100042,1000422,5,11/25/2017,189.9,1,189.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100042,1000423,12,1/7/2018,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000421,12,11/30/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000423,5,11/24/2017,189.9,1,189.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100042,1000422,6,12/11/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100042,1000422,12,11/11/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100042,1000421,3,1/4/2018,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100042,1000422,11,12/2/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100042,1000422,3,11/29/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000423,4,12/23/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000421,13,11/21/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100042,1000423,5,11/13/2017,189.9,1,189.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100042,1000422,13,11/29/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100042,1000422,15,1/5/2018,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100042,1000421,10,12/23/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100042,1000422,3,11/16/2017,99.9,1,99.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100042,1000423,1,12/20/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100042,1000421,15,12/27/2017,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100042,1000421,3,12/12/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100043,1000431,14,11/19/2017,119.9,1,119.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100043,1000433,1,1/2/2018,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100043,1000431,12,12/11/2017,39.9,1,39.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100043,1000431,3,12/15/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100043,1000433,1,12/3/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100043,1000431,4,12/17/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100043,1000433,2,1/2/2018,49.9,1,49.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100043,1000432,3,12/9/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100043,1000432,11,12/15/2017,39.9,1,39.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100043,1000431,16,12/3/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100043,1000433,12,12/2/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100043,1000433,12,12/24/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100043,1000433,5,1/6/2018,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100043,1000431,10,12/10/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100043,1000433,1,12/7/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100043,1000433,2,11/23/2017,49.9,1,49.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100043,1000432,16,12/2/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100043,1000433,2,12/2/2017,49.9,1,49.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100043,1000433,15,11/23/2017,69.9,1,69.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100043,1000432,1,11/13/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100043,1000432,1,12/5/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100043,1000433,2,11/18/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100043,1000431,14,11/26/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100044,1000441,14,11/15/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,5,12/4/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,14,12/18/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100044,1000442,16,12/2/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100044,1000441,13,11/24/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,12,11/14/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100044,1000442,12,11/18/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100044,1000443,16,12/3/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100044,1000443,4,1/4/2018,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000441,1,12/5/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100044,1000442,3,11/22/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,10,12/31/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100044,1000442,11,12/7/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100044,1000442,15,12/3/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100044,1000443,6,12/29/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,10,12/24/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100044,1000441,15,12/8/2017,69.9,1,69.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100044,1000442,1,1/7/2018,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000442,4,1/1/2018,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100044,1000441,5,12/8/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100044,1000443,13,11/19/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,16,12/2/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000442,13,12/1/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100044,1000441,3,12/4/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100044,1000443,15,12/24/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,10,12/18/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100044,1000442,4,1/1/2018,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100044,1000443,3,11/21/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000452,6,11/22/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,15,12/26/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000453,6,12/16/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,6,11/10/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,6,11/9/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100045,1000453,2,12/26/2017,49.9,1,49.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100045,1000451,16,11/26/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,15,12/21/2017,69.9,1,69.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100045,1000451,5,12/25/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000452,16,12/23/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000452,6,12/6/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100045,1000451,2,12/3/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,9,11/30/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000452,2,12/14/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000453,10,12/29/2017,79.9,1,79.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000453,16,12/12/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100045,1000451,13,12/23/2017,259.9,1,259.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100045,1000453,10,12/10/2017,79.9,1,79.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100045,1000452,14,11/15/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,6,11/29/2017,299.9,1,299.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100045,1000451,11,1/6/2018,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,5,12/14/2017,189.9,1,189.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100045,1000452,5,11/9/2017,189.9,1,189.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100045,1000453,1,11/12/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100045,1000451,2,12/3/2017,49.9,1,49.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100045,1000453,1,1/6/2018,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,11,11/27/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100045,1000451,5,11/23/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,15,11/19/2017,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,13,12/5/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,13,11/24/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100045,1000453,15,11/14/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000451,9,12/24/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100045,1000453,12,1/7/2018,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100045,1000453,1,1/5/2018,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100045,1000451,3,12/7/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000452,12,11/15/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000451,6,12/4/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100045,1000451,9,11/28/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100045,1000452,5,12/25/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000461,12,12/15/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100046,1000461,2,11/20/2017,49.9,1,49.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100046,1000463,1,11/25/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000463,9,12/23/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100046,1000461,10,11/20/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100046,1000462,4,11/12/2017,159.9,1,159.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100046,1000461,12,12/4/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100046,1000461,16,12/22/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100046,1000463,1,12/1/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000461,3,11/24/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000461,10,11/19/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100046,1000462,13,11/12/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000462,11,1/1/2018,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100046,1000462,1,12/22/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100046,1000461,3,11/29/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000462,4,12/24/2017,159.9,1,159.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100046,1000461,3,12/23/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100046,1000463,16,12/7/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100046,1000461,16,12/5/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100046,1000462,5,11/18/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100046,1000463,1,12/9/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100046,1000461,12,12/27/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100046,1000462,5,12/6/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100046,1000462,5,11/13/2017,189.9,1,189.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100046,1000462,12,12/25/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100046,1000463,4,12/14/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100046,1000461,14,12/7/2017,119.9,1,119.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100047,1000471,14,1/8/2018,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100047,1000471,3,12/13/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100047,1000471,16,12/15/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100047,1000472,2,11/30/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100047,1000473,2,1/6/2018,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100047,1000473,12,12/3/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100047,1000471,6,12/19/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000472,14,1/5/2018,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000473,1,12/10/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000472,1,11/27/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000473,9,12/10/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000472,5,11/19/2017,189.9,1,189.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000471,12,1/2/2018,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000471,16,11/20/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000473,4,1/4/2018,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000471,12,11/25/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100047,1000472,1,11/10/2017,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100047,1000473,3,12/2/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000472,2,11/26/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100047,1000472,2,12/4/2017,49.9,1,49.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100047,1000473,14,12/27/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000472,10,12/15/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100047,1000472,5,11/24/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000473,9,12/16/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000473,15,12/22/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000471,11,12/23/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000472,4,11/10/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100047,1000472,9,12/6/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100047,1000473,5,11/19/2017,189.9,1,189.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100047,1000473,5,11/28/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100047,1000472,10,12/22/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100047,1000472,10,12/25/2017,79.9,1,79.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100047,1000473,6,1/6/2018,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100048,1000482,3,12/28/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100048,1000482,14,11/22/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100048,1000481,1,12/20/2017,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100048,1000481,4,12/8/2017,159.9,1,159.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100048,1000482,15,12/7/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100048,1000481,16,12/9/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100048,1000482,13,12/26/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100048,1000481,2,1/6/2018,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100048,1000482,1,12/25/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100048,1000482,10,11/11/2017,79.9,1,79.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100048,1000482,4,11/16/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100048,1000482,9,11/12/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
